ndvi,temperature,rainfall,humidity,yield_tph
0.452,30.17,96.58,54.91,1.95
0.699,24.06,163.32,50.47,3.71
0.766,21.9,198.95,77.25,3.72
0.702,34.81,87.37,53.23,2.98
0.767,32.18,173.87,53.73,4.18
0.672,22.83,124.73,65.52,3.34
0.706,34.43,182.67,79.91,3.61
0.376,33.94,164.86,60.9,2.16
0.444,32.24,128.73,47.27,2.59
0.787,23.76,193.51,79.71,4.16
0.346,27.0,61.86,67.53,1.46
0.707,22.64,193.53,59.2,3.08
0.284,24.28,110.9,51.13,1.85
0.438,31.35,191.49,46.5,2.63
0.296,27.2,198.33,77.66,2.27
0.619,26.42,140.63,63.21,3.11
0.568,27.11,144.47,75.48,2.84
0.681,32.73,90.48,53.56,2.81
0.744,26.38,120.78,83.43,3.25
0.495,22.15,143.08,53.43,2.86
0.785,25.9,129.15,81.83,3.52
0.674,21.78,101.17,51.53,3.22
0.696,32.53,120.93,68.56,3.09
0.274,35.67,90.75,81.65,2.02
0.742,29.81,147.35,73.21,3.5
0.605,25.01,175.79,58.01,3.0
0.371,31.05,55.57,75.88,1.76
0.589,25.5,191.42,79.12,3.18
0.628,31.25,197.56,59.43,3.02
0.647,35.06,157.92,47.49,3.78
0.582,33.38,150.14,55.19,2.64
0.516,22.06,157.83,52.75,2.49
0.613,33.69,186.64,71.89,3.58
0.415,28.84,170.04,53.99,2.87
0.46,35.28,199.36,68.21,2.9
0.264,29.13,83.12,60.57,1.2
0.299,25.27,140.45,47.81,1.91
0.756,35.8,169.01,68.91,3.56
0.658,33.78,92.67,83.07,2.8
0.639,32.89,54.29,50.09,2.35
0.692,32.58,176.51,52.44,3.25
0.748,26.54,98.34,48.64,2.94
0.747,21.55,117.43,73.11,3.99
0.251,32.75,53.63,77.08,1.01
0.398,27.66,176.23,50.67,2.49
0.601,33.39,97.76,50.45,2.61
0.739,29.86,82.29,55.51,2.73
0.3,29.63,195.45,46.79,2.3
0.428,28.71,185.84,81.54,2.22
0.684,23.77,61.51,60.81,2.8
0.731,22.33,127.32,67.23,3.41
0.349,32.14,152.85,87.08,2.12
0.606,26.25,178.22,70.77,3.33
0.427,28.48,142.69,62.18,2.34
0.326,31.67,86.51,49.25,1.52
0.489,27.82,161.35,77.06,2.69
0.374,31.1,196.7,86.84,2.47
0.45,23.18,112.25,72.71,2.34
0.582,21.47,143.75,69.92,3.14
0.343,34.13,138.82,58.25,2.15
0.367,30.22,144.12,50.87,1.67
0.255,24.79,128.5,56.33,1.89
0.685,35.86,141.59,69.29,2.85
0.587,32.09,158.15,68.11,3.13
0.767,30.64,97.36,50.83,3.68
0.686,29.18,185.77,50.69,3.47
0.547,25.86,131.52,83.28,2.73
0.583,33.44,69.67,70.05,2.28
0.542,27.71,142.03,70.61,2.38
0.469,35.15,144.55,78.82,2.49
0.745,25.9,141.7,65.45,3.24
0.62,35.62,115.55,53.21,3.33
0.575,35.52,94.36,68.33,2.25
0.741,27.82,52.65,45.72,2.5
0.641,24.36,88.18,55.97,2.4
0.675,23.08,158.55,74.61,3.13
0.504,29.18,68.32,89.18,1.86
0.601,31.03,118.44,56.19,2.49
0.487,34.07,111.92,54.91,2.23
0.31,34.46,91.95,82.89,1.78
0.512,25.64,108.2,67.79,2.79
0.541,28.46,125.13,64.02,2.74
0.256,25.35,113.73,71.15,1.72
0.647,26.7,116.33,55.03,2.9
0.327,33.7,88.35,71.15,1.41
0.491,31.64,150.97,71.72,2.52
0.783,32.76,75.72,77.06,3.32
0.477,29.15,102.42,89.87,1.64
0.647,28.05,172.12,83.89,3.16
0.435,35.85,93.44,59.4,2.05
0.506,35.93,188.36,75.95,2.48
0.616,21.33,170.16,49.11,3.26
0.395,22.31,60.91,80.11,1.62
0.657,21.68,168.0,62.79,3.21
0.633,22.07,137.79,46.12,3.01
0.381,26.74,188.58,74.88,2.37
0.381,32.34,143.36,83.59,1.94
0.629,32.59,159.44,80.44,3.18
0.66,26.76,97.6,86.33,3.02
0.585,33.37,165.71,80.16,3.21
0.392,33.52,186.03,82.63,2.22
0.478,29.32,169.33,77.33,2.58
0.718,33.02,91.61,87.76,2.92
0.583,33.76,97.48,72.2,2.8
0.775,27.44,113.05,62.27,2.7
0.528,33.81,162.89,55.32,2.51
0.645,28.24,51.67,72.24,2.39
0.303,23.42,123.75,78.43,2.05
0.697,20.01,183.14,47.96,3.55
0.32,24.7,103.19,59.83,1.77
0.513,27.25,55.03,74.76,1.58
0.765,32.7,82.1,56.51,3.59
0.372,30.61,135.54,76.76,2.38
0.514,33.95,103.91,45.82,2.05
0.494,32.81,83.63,50.97,2.15
0.423,25.15,56.11,87.56,1.89
0.752,33.79,70.36,49.75,3.16
0.684,20.94,130.58,53.32,2.87
0.261,24.15,167.21,47.61,2.24
0.507,29.89,131.02,75.83,2.63
0.788,27.79,104.77,46.17,3.26
0.349,34.51,101.65,56.96,1.98
0.257,27.49,63.24,82.9,0.96
0.538,26.24,173.06,85.62,2.5
0.332,20.96,189.08,53.08,2.25
0.387,33.79,117.83,68.21,1.8
0.788,35.47,103.92,60.12,3.78
0.679,29.99,106.54,59.33,2.74
0.765,28.38,127.87,45.62,3.84
0.485,35.52,196.02,74.66,2.74
0.39,35.9,51.22,75.39,1.77
0.501,35.79,194.22,67.56,2.96
0.391,31.32,97.64,84.53,1.68
0.395,23.95,162.85,84.81,2.03
0.741,21.12,167.24,73.7,3.61
0.546,29.76,194.04,57.49,2.98
0.515,26.75,108.19,86.14,2.05
0.49,20.28,197.01,77.45,2.79
0.596,25.73,147.52,81.0,2.95
0.502,27.76,184.38,78.12,2.88
0.654,29.39,153.92,68.04,3.19
0.34,20.51,124.29,54.44,1.72
0.478,31.79,56.69,69.94,1.93
0.665,20.95,155.16,65.87,3.6
0.423,30.4,180.98,60.38,2.72
0.273,22.64,116.44,64.82,1.16
0.79,35.36,52.18,89.97,3.37
0.648,28.73,147.75,62.15,2.81
0.668,24.35,179.64,57.4,3.37
0.257,26.58,128.33,46.02,1.87
0.301,33.82,72.63,71.95,1.96
0.576,21.99,181.69,67.74,3.43
0.276,27.91,92.74,47.16,1.62
0.573,26.37,139.67,71.74,3.2
0.651,24.34,105.73,71.78,2.34
0.461,26.49,63.83,78.9,1.47
0.591,20.01,98.95,62.3,2.61
0.419,32.54,159.62,59.69,2.42
0.422,20.64,129.7,45.63,1.94
0.274,23.05,131.11,59.99,1.67
0.567,22.1,95.09,80.11,2.36
0.283,26.77,109.03,62.31,1.13
0.743,21.18,190.21,84.95,3.52
0.344,31.31,63.02,45.98,1.38
0.358,32.72,106.86,48.56,2.16
0.613,23.49,81.58,57.98,2.83
0.444,30.02,153.99,77.71,2.7
0.545,34.49,112.83,70.85,2.87
0.35,32.54,109.47,63.89,1.82
0.772,32.23,126.22,52.15,3.52
0.285,31.17,102.75,86.66,1.46
0.27,21.37,189.61,51.17,2.01
0.695,24.98,111.73,59.81,3.54
0.758,22.56,133.48,80.7,3.36
0.405,29.31,121.65,84.66,2.0
0.447,33.57,99.21,49.93,2.22
0.741,33.39,65.08,60.68,2.49
0.406,34.2,140.59,74.25,2.3
0.591,31.31,140.2,58.99,3.05
0.301,27.92,174.52,55.86,2.12
0.709,28.23,137.42,80.14,3.17
0.493,34.88,199.74,78.93,2.71
0.489,33.73,180.67,81.02,2.9
0.488,29.01,174.71,81.76,2.77
0.429,23.04,191.55,79.22,2.39
0.509,30.64,52.62,61.12,1.92
0.76,27.72,138.58,72.65,3.38
0.665,28.89,189.98,65.5,3.62
0.407,22.75,124.52,78.3,1.87
0.393,29.25,187.81,56.27,2.48
0.759,30.9,72.63,59.94,2.94
0.65,20.19,146.83,81.72,3.04
0.774,34.79,104.89,76.17,3.68
0.644,25.66,61.79,65.35,2.46
0.739,27.42,150.72,49.58,3.47
0.393,32.99,51.72,70.7,1.39
0.578,35.31,52.69,64.88,2.74
0.293,27.19,52.17,73.59,1.37
0.639,26.97,157.96,51.37,2.99
0.651,27.9,145.9,49.08,2.94
0.414,35.53,125.8,78.92,2.15
0.393,21.33,52.4,88.86,1.22
0.256,30.0,120.86,46.39,1.82
0.438,30.44,100.9,86.11,1.67
0.559,23.94,87.8,85.2,3.29
0.302,20.79,80.75,77.96,1.45
0.782,34.3,137.91,68.05,2.94
0.632,25.95,67.41,86.31,2.92
0.356,27.6,90.56,55.95,1.9
0.574,22.73,192.7,89.96,3.03
0.541,32.43,185.88,81.48,2.65
0.343,20.59,68.06,76.11,1.31
0.543,34.02,157.12,87.74,2.32
0.475,30.71,113.86,86.28,2.2
0.305,29.79,171.09,45.06,1.97
0.496,28.38,145.88,54.45,2.46
0.499,27.75,160.1,76.6,2.77
0.748,20.04,72.7,65.8,2.71
0.723,25.91,77.15,76.12,2.74
0.782,33.13,171.1,60.15,4.24
0.598,35.67,90.39,55.69,2.45
0.5,21.5,55.48,61.16,2.07
0.573,34.99,163.11,64.17,3.0
0.255,35.9,53.36,47.7,1.18
0.38,23.11,83.69,72.84,2.09
0.751,20.83,118.95,54.03,3.37
0.29,35.15,70.76,79.03,1.31
0.263,33.87,158.07,68.41,2.12
0.347,20.88,132.77,50.67,1.81
0.687,33.5,131.48,80.51,2.53
0.563,25.41,169.0,83.33,2.9
0.754,22.44,109.74,62.02,3.72
0.743,34.12,72.34,69.48,3.25
0.544,25.15,182.76,80.34,2.93
0.517,27.05,141.79,89.33,2.43
0.333,28.38,179.88,73.85,1.91
0.694,33.4,167.7,51.67,3.52
0.637,23.05,133.52,45.33,2.99
0.264,32.84,197.34,84.11,2.04
0.62,26.2,67.2,45.24,2.13
0.301,34.53,169.52,51.97,2.1
0.431,25.31,199.86,74.78,2.67
0.433,25.71,86.42,68.99,1.99
0.567,26.25,177.74,56.49,2.97
0.295,34.54,129.11,48.7,1.79
0.337,28.85,83.0,74.95,1.66
0.444,23.03,160.29,84.41,2.31
0.572,28.59,65.1,52.14,2.54
0.634,32.88,124.06,45.44,2.98
0.395,33.98,167.13,50.87,2.22
0.25,23.39,52.99,87.28,1.02
0.554,34.64,173.67,88.76,2.74
0.306,23.43,116.3,81.31,1.66
0.502,29.21,93.43,71.61,2.07
0.569,26.63,94.48,61.01,2.4
0.711,29.85,119.89,76.45,3.27
0.681,26.52,140.44,84.0,2.93
0.352,20.61,126.69,85.75,1.88
0.367,20.4,63.97,51.77,1.5
0.735,24.17,191.12,60.03,3.34
0.648,22.65,130.75,83.07,2.64
0.719,23.48,59.82,89.51,2.69
0.548,20.49,112.88,61.71,2.82
0.36,25.78,71.38,65.92,1.51
0.414,28.62,65.78,45.5,2.06
0.778,26.83,150.42,71.44,3.47
0.745,35.14,123.43,54.64,3.44
0.656,27.25,73.87,70.26,2.59
0.653,35.49,58.07,72.1,2.72
0.401,29.29,186.57,54.14,2.67
0.479,32.73,124.3,50.11,2.59
0.388,27.46,150.21,52.74,1.96
0.549,27.67,195.83,63.32,2.9
0.259,28.18,94.87,87.99,1.76
0.687,35.23,171.05,65.51,3.74
0.309,22.53,70.62,54.01,1.39
0.625,27.83,155.86,52.75,2.89
0.55,35.58,123.05,65.81,2.47
0.728,26.19,95.77,61.52,3.02
0.399,32.91,134.92,81.66,2.34
0.459,20.12,149.57,70.41,2.28
0.263,26.31,120.98,88.21,1.54
0.41,31.55,127.69,86.13,2.25
0.335,25.0,94.37,76.22,1.79
0.513,20.49,86.64,81.91,1.97
0.706,27.78,69.6,74.91,2.83
0.344,24.77,179.72,81.55,2.17
0.567,22.05,140.56,58.62,2.73
0.328,25.29,180.73,48.88,2.51
0.3,34.82,177.03,62.68,2.3
0.693,35.02,89.81,78.39,2.78
0.7,22.08,135.93,73.51,3.34
0.714,35.56,63.59,82.04,2.43
0.589,33.96,154.89,76.1,3.36
0.273,28.48,129.74,62.03,1.92
0.535,28.07,181.5,71.84,2.88
0.692,26.55,188.14,58.23,3.31
0.709,29.82,178.43,46.89,3.43
0.497,34.5,130.93,55.44,2.93
0.647,24.69,128.98,82.28,2.77
0.697,32.98,114.13,78.49,2.99
0.542,25.73,188.33,75.25,3.02
0.601,35.44,66.48,67.98,2.64
0.522,32.07,168.53,47.66,3.01
0.53,32.0,115.42,87.63,2.98
0.606,26.43,103.55,71.33,2.84
0.677,22.96,60.53,70.79,2.83
0.639,22.12,95.83,70.5,2.68
0.349,33.62,168.15,81.35,2.24
0.398,23.82,56.97,80.14,1.58
0.617,22.11,167.01,79.8,3.18
0.64,23.49,198.12,76.46,3.57
0.685,20.32,195.7,73.22,3.41
0.755,23.18,102.57,52.08,3.2
0.315,26.18,105.25,63.61,1.78
0.4,27.06,63.69,89.28,1.85
0.431,21.7,84.51,60.61,1.79
0.449,29.78,156.41,76.7,2.62
0.612,31.59,68.33,83.46,2.84
0.723,22.26,187.54,50.28,3.52
0.355,33.52,77.69,84.31,1.94
0.511,32.32,74.71,89.37,2.14
0.573,24.01,116.37,58.28,2.39
0.3,25.91,115.76,79.67,1.61
0.536,30.33,101.54,71.64,2.61
0.337,27.41,125.07,81.32,1.92
0.283,35.36,109.2,85.89,2.11
0.284,23.78,60.46,52.76,1.01
0.473,25.42,109.84,52.31,2.61
0.513,33.31,196.58,54.05,2.58
0.339,28.83,74.78,51.14,1.4
0.65,33.98,185.47,84.55,3.12
0.513,23.71,70.23,54.56,1.83
0.437,25.38,196.32,61.66,2.78
0.588,20.51,169.24,54.19,2.62
0.408,30.69,134.87,81.53,2.5
0.43,24.11,153.85,82.48,2.22
0.284,30.02,126.52,86.49,1.48
0.439,32.83,173.64,62.64,2.57
0.573,22.76,181.45,70.66,3.12
0.747,35.68,123.52,47.88,3.86
0.546,32.26,166.85,61.74,2.69
0.345,30.51,194.14,46.67,2.5
0.61,31.61,107.39,61.59,2.23
0.656,24.75,54.6,48.67,2.9
0.552,35.34,185.94,60.32,3.08
0.67,34.85,82.47,82.93,2.57
0.287,29.59,161.05,86.24,1.35
0.796,27.57,54.17,52.82,3.68
0.761,32.47,57.84,53.41,2.98
0.419,29.49,94.18,68.51,1.98
0.353,31.7,78.02,51.22,1.74
0.511,28.38,73.82,79.79,1.43
0.775,28.47,127.94,45.49,3.2
0.376,32.85,116.47,76.12,1.83
0.759,34.72,177.34,87.43,3.48
0.657,23.78,124.61,67.8,2.99
0.507,29.04,62.27,69.79,1.97
0.276,21.68,145.95,82.41,1.97
0.78,27.61,98.97,62.36,3.09
0.682,20.51,178.09,51.77,3.54
0.398,27.56,116.31,73.77,1.8
0.504,22.31,192.59,60.92,2.92
0.516,34.66,115.11,78.17,2.1
0.765,29.57,80.13,72.2,3.4
0.5,25.26,174.35,63.58,2.57
0.653,27.93,194.91,45.96,3.58
0.489,32.96,183.82,86.63,2.87
0.777,34.94,123.53,85.09,3.48
0.536,24.56,187.65,52.89,2.71
0.327,28.71,155.39,69.74,1.74
0.578,22.97,133.91,75.45,2.74
0.775,20.7,82.77,58.03,3.27
0.768,36.0,101.47,68.82,3.71
0.612,33.27,127.0,52.96,2.92
0.601,31.99,165.15,56.2,2.85
0.605,27.41,143.3,72.39,2.84
0.614,30.52,106.25,70.76,3.11
0.609,30.52,125.93,55.07,2.34
0.645,26.69,84.74,81.39,2.77
0.569,26.92,124.89,78.86,2.47
0.699,30.85,113.31,74.61,3.06
0.657,27.03,126.65,45.26,2.6
0.339,34.01,129.27,62.86,2.06
0.409,34.32,170.72,58.41,2.72
0.677,33.02,81.26,71.74,2.48
0.724,33.12,176.68,80.76,3.74
0.52,29.25,188.09,47.42,3.22
0.574,20.55,81.22,73.86,2.51
0.518,28.22,122.99,73.77,2.28
0.67,32.36,173.88,67.6,3.14
0.595,21.21,142.86,48.52,2.9
0.649,35.22,97.81,79.2,2.44
0.624,33.74,115.38,59.89,2.73
0.754,32.48,170.13,82.7,3.5
0.717,24.21,84.4,50.69,3.55
0.297,27.32,177.85,46.17,2.11
0.608,29.06,53.92,75.56,2.95
0.789,23.62,187.98,60.71,3.54
0.74,32.79,160.45,45.26,3.08
0.445,34.72,174.02,79.3,2.11
0.456,22.74,121.54,88.08,2.33
0.749,28.68,112.59,67.44,2.78
0.712,34.94,178.55,84.84,3.68
0.434,20.45,153.26,61.93,2.78
0.486,24.73,136.58,78.18,2.32
0.322,28.9,117.91,53.26,1.74
0.465,24.97,59.66,51.9,1.89
0.362,28.05,96.82,57.03,1.79
0.394,35.69,51.84,64.18,1.55
0.386,29.46,124.75,79.78,1.78
0.688,31.23,127.98,73.11,3.06
0.635,21.11,177.88,66.79,3.67
0.471,32.69,88.06,59.04,2.51
0.682,27.93,100.34,85.29,2.67
0.489,25.27,186.77,78.7,2.57
0.42,26.6,194.21,87.35,2.81
0.286,31.08,88.79,76.62,1.81
0.36,24.57,129.04,75.67,2.37
0.554,28.08,151.39,56.43,3.1
0.58,33.23,117.27,74.76,2.97
0.574,31.57,80.82,87.75,2.66
0.705,29.04,109.14,74.97,2.98
0.455,29.03,171.76,77.21,2.51
0.301,24.9,110.93,47.53,1.38
0.65,23.38,186.08,82.27,3.8
0.467,35.25,58.66,72.97,1.87
0.618,26.09,92.89,68.49,2.33
0.741,30.16,125.24,88.8,3.11
0.516,21.17,83.47,48.26,2.05
0.286,29.36,154.34,76.64,1.44
0.69,32.67,98.96,77.04,3.25
0.757,22.53,132.5,75.51,3.15
0.413,29.69,100.2,71.1,2.05
0.498,25.96,107.41,54.91,2.26
0.347,34.99,194.25,60.65,2.41
0.299,32.45,130.25,67.47,1.8
0.286,25.35,153.05,76.31,2.16
0.342,20.45,192.54,58.43,2.19
0.541,34.46,123.06,74.86,2.32
0.398,35.22,167.58,76.33,2.48
0.359,34.86,158.75,72.11,2.14
0.686,29.85,121.61,74.76,3.23
0.312,26.33,102.84,84.68,1.99
0.391,29.79,78.46,77.02,1.92
0.498,20.11,147.53,53.84,2.91
0.705,22.75,172.89,73.06,3.21
0.532,34.31,127.14,63.57,2.77
0.26,20.19,190.66,69.47,2.02
0.533,20.98,75.63,47.43,2.02
0.776,33.07,96.84,46.1,3.31
0.518,25.86,88.49,56.38,2.19
0.372,20.82,164.32,57.99,2.04
0.78,33.69,141.38,71.01,4.0
0.264,21.69,84.61,88.22,2.11
0.272,20.55,102.4,65.05,1.63
0.595,25.02,130.64,49.29,2.79
0.465,22.39,181.29,63.3,2.87
0.633,27.55,112.73,51.49,2.85
0.508,22.09,50.04,79.11,1.91
0.385,24.22,136.1,58.76,2.08
0.789,35.74,130.07,52.11,3.34
0.367,25.62,114.23,72.33,2.39
0.416,27.01,140.64,81.82,2.68
0.294,32.27,91.32,55.59,1.19
0.299,25.53,186.46,88.17,2.08
0.734,26.3,127.58,64.27,2.7
0.567,32.06,170.44,45.16,3.47
0.624,28.67,84.97,85.99,2.45
0.761,26.33,88.07,65.42,3.64
0.678,25.79,165.76,62.51,3.51
0.741,24.96,139.19,75.21,3.32
0.518,21.94,114.9,67.68,2.77
0.727,23.06,112.76,48.86,3.44
0.386,21.42,195.16,62.29,2.2
0.704,30.32,123.41,76.13,3.09
0.29,35.62,129.91,53.9,1.8
0.479,28.59,58.81,67.93,1.79
0.3,25.5,85.83,77.8,1.74
0.406,22.2,124.32,73.32,2.19
0.595,20.86,113.9,76.47,2.78
0.422,20.51,90.78,86.96,2.02
0.362,25.64,148.65,59.21,2.06
0.25,28.52,85.29,68.09,1.1
0.725,28.36,142.16,62.86,3.58
0.663,30.05,116.62,87.79,2.74
0.27,30.4,80.79,62.85,1.64
0.334,28.4,68.13,82.75,1.55
0.508,21.95,191.39,55.59,3.13
0.545,22.36,95.98,50.1,2.65
0.615,24.54,109.53,72.4,3.07
0.77,24.89,142.27,82.02,3.79
0.606,33.71,190.16,78.03,3.14
0.254,28.58,196.73,65.96,2.18
0.443,25.28,168.28,63.29,2.64
0.691,23.66,183.33,68.84,3.57
0.344,20.82,98.28,50.72,1.41
0.446,27.01,196.37,54.09,2.67
0.617,26.85,155.78,61.82,3.05
0.56,34.43,189.33,59.2,3.03
0.581,21.96,71.38,47.42,2.15
0.293,29.85,66.04,51.19,1.3
0.301,30.34,113.06,84.07,1.93
0.624,31.24,91.76,86.19,2.6
0.563,25.14,175.01,68.68,3.53
0.446,26.95,199.57,72.94,2.67
0.582,30.42,164.06,69.91,2.61
0.44,23.15,159.38,66.2,2.35
0.324,35.34,138.06,83.05,2.08
0.287,32.29,151.29,75.49,2.24
0.611,22.16,124.33,80.09,2.97
0.411,33.28,75.59,58.97,1.87
0.466,33.46,133.32,87.55,2.2
0.683,24.04,73.31,67.37,2.72
0.499,20.73,54.7,82.7,1.71
0.33,20.95,165.55,71.89,2.12
0.33,27.75,54.61,82.09,1.35
0.522,35.98,67.56,88.08,2.22
0.734,21.9,140.63,68.97,3.1
0.454,24.94,81.39,87.94,1.75
0.684,27.31,69.68,69.96,2.75
0.607,22.85,180.91,59.55,2.81
0.458,34.38,89.2,51.08,2.26
0.412,27.62,51.16,45.76,1.26
0.309,33.45,98.16,84.44,1.82
0.36,34.36,104.97,56.4,1.83
0.253,24.35,131.22,51.39,1.83
0.608,24.04,142.17,63.58,2.73
0.397,23.55,122.53,77.02,2.26
0.61,27.71,193.08,60.07,3.01
0.59,27.72,148.87,53.49,2.97
0.618,34.38,113.03,48.6,2.45
0.427,29.72,194.48,84.53,2.25
0.738,31.49,177.48,46.44,3.39
0.465,33.3,59.29,58.48,1.71
0.458,20.89,66.89,70.04,2.03
0.48,25.96,71.41,78.49,2.06
0.743,33.64,80.82,49.37,2.92
0.544,33.17,70.96,85.11,2.41
0.645,27.61,124.59,85.82,3.48
0.604,28.42,111.78,48.4,2.61
0.431,29.27,199.77,61.75,2.5
0.604,27.85,106.34,51.39,2.67
0.266,25.53,51.9,78.63,1.29
0.391,34.21,61.69,48.77,1.9
0.586,31.74,177.32,76.3,3.37
0.615,25.89,141.52,46.19,2.89
0.449,28.76,133.25,83.34,2.2
0.452,23.6,194.38,64.65,2.75
0.437,33.67,197.83,77.49,2.64
0.29,21.79,132.13,58.03,1.69
0.355,27.4,111.62,72.41,1.97
0.444,22.46,64.49,56.65,2.6
0.441,33.8,151.27,72.71,2.33
0.761,26.06,50.81,70.86,3.1
0.747,35.69,83.21,70.48,3.33
0.342,25.22,111.92,77.71,2.02
0.369,24.47,71.94,80.13,1.74
0.436,35.89,129.63,58.18,2.37
0.367,29.0,61.9,88.35,1.65
0.444,24.19,71.86,78.73,1.32
0.535,31.09,55.88,45.81,1.91
0.405,30.42,125.85,86.91,2.16
0.3,29.54,168.27,76.94,1.97
0.571,29.84,79.35,70.83,2.54
0.45,31.94,91.4,88.69,2.47
0.278,20.42,69.1,77.5,1.82
0.636,33.32,53.95,69.81,2.83
0.672,31.88,161.21,51.98,3.0
0.286,34.68,111.16,82.24,1.85
0.647,22.29,89.86,82.16,3.11
0.75,22.81,90.58,73.79,3.31
0.342,35.38,127.02,85.28,1.95
0.341,26.81,144.64,57.02,1.87
0.57,26.2,62.43,56.86,2.33
0.351,35.1,104.22,66.13,1.77
0.324,26.47,158.03,59.99,1.87
0.546,31.07,121.25,86.4,2.46
0.668,35.08,197.27,76.08,3.63
0.58,23.76,121.66,51.96,3.19
0.591,28.64,148.24,49.7,3.2
0.475,33.17,145.81,80.0,2.52
0.794,26.51,77.04,60.99,3.4
0.467,29.52,184.84,81.14,3.09
0.306,32.36,174.46,74.81,2.14
0.303,20.73,52.27,54.12,1.51
0.625,34.06,184.67,57.11,2.72
0.644,23.81,179.48,48.3,3.05
0.297,20.14,85.25,73.67,1.9
0.357,30.23,123.11,79.47,1.96
0.377,27.55,136.04,71.58,2.83
0.269,28.88,137.0,84.45,1.35
0.659,32.4,100.29,88.07,2.95
0.51,28.76,88.77,70.91,2.01
0.744,30.34,154.95,47.14,3.49
0.412,35.96,66.25,53.35,2.04
0.373,34.71,154.09,86.5,2.03
0.459,27.84,101.41,51.9,2.23
0.671,26.03,195.24,60.15,3.34
0.591,21.82,55.02,66.66,2.22
0.516,29.47,81.64,62.76,2.33
0.349,25.08,138.58,72.84,1.72
0.369,31.52,103.84,83.5,1.95
0.415,23.45,121.41,87.67,2.21
0.716,30.33,123.07,59.57,3.42
0.443,29.11,196.07,77.29,2.49
0.573,33.32,198.35,86.27,2.95
0.676,23.26,194.13,70.22,3.31
0.766,35.87,122.24,80.87,3.54
0.556,25.05,149.86,77.54,2.87
0.568,21.89,92.05,63.3,2.29
0.309,29.72,66.29,53.09,1.48
0.627,29.39,140.62,65.17,3.2
0.293,26.65,150.7,86.23,2.69
0.701,30.03,171.94,64.45,3.47
0.793,34.93,174.56,75.26,4.06
0.558,22.81,198.89,86.29,2.71
0.405,24.42,108.04,58.21,2.29
0.676,34.32,167.29,77.12,3.27
0.305,35.93,91.7,79.91,1.44
0.692,27.25,75.6,53.58,3.07
0.552,22.75,75.4,83.99,2.6
0.383,28.43,191.54,47.69,2.44
0.497,28.94,199.92,65.06,2.71
0.636,31.6,99.42,72.88,3.24
0.661,31.16,77.49,64.81,2.22
0.697,32.34,80.4,85.01,3.15
0.435,27.26,174.52,47.7,2.6
0.415,34.3,142.31,54.07,2.21
0.622,20.91,116.91,82.59,2.42
0.404,32.48,89.69,81.86,1.32
0.435,31.11,87.31,76.9,1.76
0.476,21.8,102.1,45.82,2.39
0.567,31.67,151.72,63.02,2.61
0.73,26.75,87.53,78.55,3.22
0.309,35.68,130.62,61.79,1.96
0.593,21.48,55.23,50.01,2.41
0.329,20.42,55.51,57.84,1.63
0.628,25.56,175.97,79.08,3.28
0.63,27.6,182.32,69.94,3.1
0.733,22.41,126.31,71.26,3.38
0.645,28.91,63.08,76.68,2.48
0.599,24.96,193.48,56.88,3.34
0.705,23.87,52.35,81.49,2.58
0.719,25.02,141.13,81.32,3.32
0.341,34.18,102.98,87.12,2.15
0.693,22.35,148.22,50.66,3.16
0.68,25.23,110.62,59.98,2.57
0.304,21.86,184.31,74.02,2.1
0.58,30.79,132.33,63.76,2.81
0.77,26.03,87.05,69.93,3.11
0.557,25.32,181.03,56.54,2.77
0.425,27.48,150.44,46.13,2.04
0.377,25.5,197.29,77.94,2.1
0.792,26.22,77.64,86.62,3.0
0.622,26.58,176.8,65.5,3.13
0.722,30.59,141.24,68.27,3.09
0.654,29.84,190.4,71.47,2.9
0.333,24.94,88.79,63.43,1.8
0.338,20.53,77.39,77.74,1.07
0.268,35.46,109.99,62.24,1.3
0.573,35.15,165.54,69.56,2.76
0.412,25.88,123.39,83.5,2.17
0.495,26.74,95.85,88.82,2.31
0.663,25.12,153.46,53.85,3.37
0.505,23.21,150.81,57.47,2.5
0.38,22.51,189.6,54.27,2.19
0.354,20.86,58.23,48.26,1.47
0.716,24.49,97.32,85.86,2.84
0.645,22.84,196.86,75.12,3.29
0.416,27.02,56.21,54.18,1.66
0.783,35.85,57.44,63.07,2.72
0.51,22.17,82.0,75.99,2.14
0.599,26.48,170.0,65.74,3.13
0.742,28.12,145.72,69.47,3.39
0.3,20.26,144.52,63.27,1.58
0.347,33.01,75.31,71.15,1.32
0.61,23.79,60.59,84.52,2.5
0.667,21.81,97.92,88.0,2.67
0.779,27.2,185.16,58.14,3.77
0.395,25.4,128.92,70.63,2.36
0.366,28.76,175.02,64.19,2.05
0.78,21.2,125.07,63.82,3.59
0.482,23.12,65.87,46.84,1.9
0.309,35.37,65.56,89.95,1.32
0.593,35.09,57.27,66.82,2.07
0.326,25.75,174.95,83.8,1.95
0.527,26.28,195.29,84.17,2.81
0.365,24.4,148.32,59.38,1.79
0.444,20.32,122.13,79.83,2.24
0.732,20.98,125.26,53.83,3.43
0.363,28.02,159.18,77.86,1.94
0.5,22.74,124.03,60.68,2.15
0.599,20.91,126.12,66.81,2.8
0.63,25.77,133.54,52.05,2.94
0.753,23.47,64.54,60.65,2.87
0.307,35.7,111.18,87.64,1.89
0.422,24.13,60.31,83.24,1.47
