ndvi,temperature,rainfall,humidity,yield_tph
0.384,25.62,120.36,72.96,2.2
0.414,32.78,115.38,54.85,2.1
0.642,32.22,110.24,75.93,3.12
0.371,24.07,105.07,40.65,2.13
0.446,33.59,129.38,56.89,2.66
0.759,27.58,102.91,57.28,3.51
0.48,29.32,130.76,54.79,2.64
0.568,24.0,122.39,72.29,2.92
0.818,33.34,102.39,70.36,3.37
0.425,28.02,154.17,84.79,2.22
0.514,32.11,65.14,67.62,2.22
0.634,28.84,92.35,77.55,3.14
0.715,22.78,119.45,50.74,3.41
0.796,33.26,169.53,69.37,3.82
0.804,30.84,68.65,61.77,3.61
0.727,28.95,130.05,78.43,3.11
0.426,25.22,80.41,79.67,2.15
0.314,31.99,61.46,51.43,1.8
0.511,26.4,164.0,42.69,2.61
0.378,28.87,165.19,64.26,2.53
0.691,22.9,92.98,55.13,3.32
0.664,34.43,163.28,71.99,3.45
0.324,23.44,105.26,40.26,1.48
0.76,36.25,65.67,70.98,3.52
0.437,35.88,86.92,64.25,2.32
0.538,37.54,138.07,54.57,2.85
0.667,36.54,84.74,65.81,2.9
0.536,37.54,129.24,82.05,2.63
0.543,36.2,81.9,79.87,2.43
0.336,23.8,85.01,79.29,1.88
0.521,29.0,141.06,50.66,2.89
0.721,23.22,164.41,58.17,3.43
0.803,30.72,149.78,43.27,3.93
0.527,30.48,66.96,45.86,2.88
0.533,36.75,170.76,50.65,2.98
0.686,37.52,79.25,79.77,3.02
0.819,26.15,147.28,45.4,3.95
0.447,31.32,147.35,55.79,2.03
0.542,29.43,114.18,41.34,2.64
0.738,30.75,127.68,51.82,3.59
0.635,30.51,71.51,75.91,3.06
0.361,36.63,176.74,81.65,1.89
0.645,36.34,67.76,58.58,3.17
0.403,23.96,169.21,52.59,2.45
0.581,27.52,89.88,65.85,2.64
0.591,34.04,106.97,41.24,2.88
0.782,32.94,150.94,55.0,4.01
0.554,32.1,165.5,75.37,3.25
0.454,37.9,143.45,40.89,2.5
0.427,27.39,74.59,52.41,2.24
0.781,30.24,102.26,48.73,3.75
0.394,37.67,133.21,55.86,2.05
0.534,33.13,178.36,43.26,2.92
0.403,32.38,108.62,59.22,2.14
0.725,24.48,96.31,61.17,3.52
0.561,25.95,93.65,44.33,2.59
0.493,28.04,162.48,76.94,2.94
0.499,29.44,80.47,72.75,2.21
0.769,29.96,137.36,51.78,3.9
0.605,36.43,161.8,46.48,2.99
0.695,23.72,162.4,84.92,3.87
0.793,25.97,75.64,41.19,3.27
0.796,24.3,155.18,63.34,4.05
0.481,33.76,170.34,73.11,2.69
0.824,37.53,153.92,82.2,3.94
0.314,36.3,144.21,63.5,2.15
0.507,33.57,122.03,65.95,2.75
0.793,22.34,152.12,80.11,3.93
0.451,27.55,129.15,58.36,2.54
0.45,35.82,108.9,56.8,2.7
0.466,32.45,119.26,80.09,2.1
0.637,25.35,138.53,72.71,2.71
0.541,29.46,127.08,70.0,2.71
0.7,23.41,140.28,47.37,3.44
0.792,30.33,177.8,59.22,4.16
0.671,36.42,91.32,57.88,3.18
0.412,22.62,179.49,81.15,2.56
0.813,31.82,66.5,42.14,3.4
0.445,25.73,132.94,84.3,2.5
0.382,37.85,172.08,81.11,2.57
0.349,23.04,72.29,68.63,1.82
0.61,31.88,178.83,59.14,3.35
0.363,26.1,170.22,74.66,2.48
0.376,36.12,162.49,77.55,2.29
0.465,23.95,123.24,47.79,2.45
0.455,28.87,85.65,79.41,2.41
0.632,24.97,70.7,46.6,2.9
0.749,34.79,67.76,58.24,3.3
0.719,27.62,130.56,49.16,3.79
0.444,24.99,144.27,64.31,2.33
0.435,33.61,86.47,81.91,2.16
0.831,35.08,118.72,55.5,3.73
0.305,29.4,123.44,76.82,1.76
0.784,28.06,167.6,63.07,4.07
0.41,32.11,75.11,76.64,1.97
0.821,32.42,155.73,80.52,4.35
0.488,32.57,152.54,59.54,2.48
0.542,26.41,141.74,57.78,2.91
0.689,37.06,89.74,49.55,3.29
0.623,25.42,66.18,80.09,2.87
0.475,27.99,153.92,73.51,2.94
0.605,26.54,127.2,60.77,3.24
0.702,36.9,135.34,57.59,3.18
0.323,35.25,162.27,44.6,2.34
0.306,34.98,75.85,49.0,1.7
0.552,22.08,84.75,52.74,2.69
0.373,32.97,110.51,79.82,1.89
0.665,25.68,102.47,70.04,3.11
0.418,37.48,173.99,48.32,2.51
0.538,30.49,98.18,55.83,2.51
0.409,31.04,167.92,48.44,2.34
0.602,27.7,123.85,53.12,3.04
0.364,30.59,71.54,47.02,1.9
0.313,34.0,140.75,76.9,2.36
0.328,30.99,149.69,42.61,2.07
0.825,32.26,79.59,60.1,4.14
0.378,29.56,110.35,52.87,2.08
0.69,33.46,77.79,58.21,3.11
0.337,36.39,81.25,80.23,1.73
0.359,22.82,142.5,60.61,1.89
0.58,23.72,119.43,59.59,2.84
0.556,32.97,63.83,58.9,2.54
0.823,28.04,172.16,46.52,4.33
0.82,26.51,142.87,65.14,3.68
0.729,24.86,66.35,52.66,3.44
0.631,31.16,146.43,67.56,3.58
0.55,27.56,160.52,69.82,2.91
0.496,30.13,108.67,76.65,2.21
0.821,37.34,150.54,71.72,3.68
0.632,34.13,94.79,67.72,2.64
0.618,34.74,74.55,74.63,3.02
0.428,23.99,176.47,69.77,2.64
0.326,27.2,60.52,55.45,1.64
0.82,23.7,122.82,45.1,3.65
0.473,37.5,71.78,73.91,2.41
0.543,32.92,131.58,49.77,2.7
0.363,22.31,60.55,78.79,1.71
0.76,29.61,67.49,71.45,3.58
0.315,26.22,144.65,60.17,2.06
0.759,30.64,157.15,83.34,3.74
0.377,24.86,155.3,73.8,2.16
0.788,22.91,80.87,61.68,3.62
0.701,27.17,60.63,53.49,3.43
0.391,26.73,149.9,51.92,2.55
0.611,33.47,82.0,51.73,2.77
0.472,29.59,98.26,60.74,2.15
0.398,26.66,92.97,48.6,2.41
0.773,31.13,171.8,72.15,4.13
0.522,23.14,165.25,77.54,3.13
0.519,32.6,114.43,43.62,2.73
0.393,24.36,155.06,73.5,2.32
0.511,26.48,149.43,62.8,2.84
0.779,26.51,116.43,43.67,3.69
0.5,29.45,71.53,53.66,2.38
0.823,37.25,152.85,79.82,4.15
0.82,27.19,141.33,72.25,4.15
0.38,26.5,78.76,57.95,1.92
0.398,24.7,118.36,72.05,2.08
0.774,28.27,155.41,51.75,3.85
0.516,24.91,152.2,48.31,2.82
0.302,24.2,176.55,81.35,1.93
0.451,35.72,115.59,54.8,2.23
0.629,22.84,159.16,49.54,3.14
0.74,33.37,60.88,67.14,3.71
0.373,25.24,137.11,79.66,2.31
0.361,22.19,93.46,74.16,1.96
0.807,34.72,78.76,59.85,3.65
0.713,33.24,148.59,68.62,3.94
0.624,27.35,104.54,49.08,2.71
0.723,23.27,133.67,62.97,3.64
0.536,27.77,159.66,77.74,3.04
0.717,24.9,124.51,82.02,3.24
0.504,36.92,112.76,72.93,2.83
0.434,30.47,134.51,57.63,2.45
0.701,37.42,179.53,52.02,3.63
0.531,27.62,75.22,54.45,2.29
0.84,30.9,92.54,73.76,3.75
0.492,25.04,172.11,48.72,2.88
0.807,34.93,179.38,58.1,4.23
0.813,22.66,126.94,83.38,3.78
0.433,33.13,62.08,81.28,2.36
0.739,28.27,159.63,81.38,3.9
0.538,31.25,135.68,42.44,2.98
0.805,31.48,123.05,82.05,3.94
0.548,33.37,175.86,48.38,2.92
0.709,25.27,75.98,73.91,2.75
0.557,30.5,101.36,48.62,2.77
0.425,28.83,135.16,57.5,2.16
0.41,26.51,60.56,58.62,2.02
0.534,29.93,163.84,62.55,3.12
0.716,37.23,151.45,80.17,3.21
0.633,37.18,88.19,68.6,2.99
0.679,26.46,96.96,48.82,3.36
0.455,36.15,96.66,59.35,2.67
0.565,36.03,163.34,46.51,3.14
0.324,25.99,98.52,55.23,1.97
0.75,31.58,93.51,59.12,3.36
0.844,35.92,148.76,54.07,4.62
0.524,30.24,129.45,74.74,2.59
0.306,27.92,103.12,40.66,1.23
0.393,32.41,129.13,82.01,2.38
0.659,24.76,170.33,63.53,3.45
0.637,24.59,114.06,76.1,3.47
0.733,35.32,60.57,48.47,2.99
0.44,22.67,148.06,55.78,2.38
0.72,34.86,179.79,83.56,3.85
0.678,26.65,66.3,64.26,3.21
0.478,29.73,133.36,56.16,2.68
0.6,30.7,107.82,84.94,2.94
0.381,34.27,127.74,71.02,2.23
0.549,36.14,96.94,76.38,2.43
0.785,34.87,150.39,48.73,3.71
0.532,31.16,71.19,40.62,1.97
0.762,27.57,70.79,81.16,3.47
0.625,30.42,124.83,53.67,2.97
0.406,22.48,98.52,74.4,1.85
0.62,25.92,170.77,59.34,2.81
0.578,27.86,83.08,79.72,2.76
0.519,27.12,153.1,51.66,2.58
0.366,23.52,176.95,63.84,1.99
0.529,22.81,99.21,56.45,2.48
0.34,28.73,170.1,70.85,2.33
0.354,23.2,98.03,64.16,2.27
0.529,26.58,126.5,73.13,2.75
0.468,29.6,60.04,59.67,2.26
0.809,25.36,91.71,75.08,3.8
0.507,23.27,66.31,62.86,2.44
0.717,28.91,63.59,45.19,3.26
0.592,29.18,179.48,72.93,3.35
0.687,36.65,151.79,59.34,3.63
0.443,24.05,100.37,75.27,1.97
0.818,31.84,141.73,80.78,4.04
0.592,27.12,123.24,80.75,3.07
0.757,23.98,170.15,75.23,3.85
0.501,28.29,89.88,45.3,2.29
0.355,28.85,121.49,83.32,1.85
0.671,27.82,60.78,63.58,2.68
0.304,34.25,147.29,81.13,1.59
0.561,35.43,129.37,70.86,3.17
0.406,24.38,134.79,49.49,2.68
0.645,24.69,147.1,68.34,3.04
0.839,28.74,105.77,56.62,3.95
0.555,27.12,78.77,40.77,2.68
0.75,35.11,82.1,78.07,3.52
0.579,37.95,147.83,84.13,3.05
0.573,24.9,179.3,63.65,3.47
0.812,34.2,113.91,54.3,3.88
0.789,31.72,80.62,49.61,3.8
0.732,32.31,68.37,51.44,3.34
0.463,26.23,117.76,77.69,2.3
0.6,23.56,145.95,47.01,3.25
0.423,30.69,132.25,81.87,1.95
0.544,31.82,94.98,59.17,2.89
0.566,37.41,131.34,69.54,3.0
0.757,32.8,125.2,59.05,3.6
0.793,29.1,86.02,84.87,3.44
0.528,37.9,109.1,56.77,2.74
0.31,27.97,165.06,56.95,1.89
0.774,24.6,150.3,79.22,3.64
0.396,31.89,171.55,45.22,2.18
0.642,26.26,167.04,48.0,3.26
0.314,36.76,89.69,83.92,1.71
0.52,28.85,163.46,44.22,3.26
0.842,24.39,133.81,41.96,3.83
0.355,24.27,175.45,74.08,3.02
0.533,32.39,83.5,60.97,2.69
0.469,27.85,101.26,63.83,2.26
0.798,27.82,108.08,63.21,3.85
0.778,31.8,62.85,79.59,3.5
0.431,25.54,117.56,57.06,2.14
0.345,24.33,173.26,76.15,2.2
0.645,32.52,157.84,65.79,3.61
0.485,22.08,83.91,46.78,2.38
0.67,36.52,93.89,72.44,3.07
0.318,24.93,177.14,44.26,2.2
0.373,29.17,67.18,51.23,2.18
0.678,25.38,114.49,65.02,3.1
0.417,25.49,166.44,60.15,2.57
0.772,35.36,143.68,63.25,3.58
0.332,31.36,177.88,62.71,1.83
0.419,26.98,177.02,64.85,2.68
0.849,26.02,150.27,53.18,4.38
0.538,25.41,118.37,58.45,3.11
0.687,30.87,134.88,73.42,3.6
0.4,33.69,155.26,79.05,2.36
0.635,26.06,95.14,41.31,2.79
0.699,27.32,115.02,57.73,3.47
0.473,33.53,140.08,57.11,2.62
0.756,33.8,92.56,64.1,3.44
0.632,25.32,138.86,40.06,3.27
0.514,28.12,77.52,53.45,2.42
0.607,35.92,110.34,67.87,3.26
0.617,33.84,72.23,50.35,2.64
0.391,24.6,161.23,42.5,2.62
0.522,28.18,96.32,50.5,2.45
0.489,37.57,171.15,77.97,3.19
0.52,30.41,154.55,52.22,2.94
0.719,33.51,97.84,60.78,3.82
0.565,23.47,132.42,45.24,2.83
0.817,35.32,112.88,72.91,3.78
0.462,31.68,156.73,59.23,2.73
0.529,24.81,142.36,48.44,3.16
0.733,28.08,138.46,83.53,4.08
0.6,23.33,147.16,77.74,3.08
0.601,34.43,110.55,56.77,3.08
0.329,33.92,109.66,45.5,1.89
0.519,29.84,102.15,67.8,2.34
0.449,29.23,79.23,75.15,2.28
0.85,29.41,103.49,79.44,3.93
0.47,22.6,135.81,58.97,3.01
0.786,27.89,97.71,49.5,3.54
0.672,24.06,83.25,49.63,3.26
0.488,24.96,174.88,40.81,3.04
0.599,37.39,129.83,75.52,3.02
0.762,26.19,63.87,62.78,3.4
0.786,29.74,153.78,81.63,3.93
0.388,36.2,140.96,47.72,2.46
0.487,28.62,106.68,54.02,2.6
0.484,30.46,143.68,78.59,2.48
0.323,24.7,169.73,67.75,2.05
0.629,26.56,85.88,55.98,2.99
0.77,30.1,123.41,52.05,4.0
0.51,27.84,152.59,66.28,2.79
0.707,22.61,69.99,57.35,2.98
0.645,28.41,150.21,51.92,3.64
0.507,35.04,151.66,56.97,3.05
0.378,23.86,126.33,71.79,2.26
0.69,22.3,154.17,58.88,3.46
0.77,23.9,140.45,61.37,4.23
0.677,32.99,98.92,70.01,3.44
0.31,34.71,77.56,61.8,1.52
0.419,22.78,175.47,82.86,2.78
0.338,36.2,129.08,43.15,1.79
0.614,32.04,145.49,70.37,3.23
0.716,30.29,124.9,78.81,3.87
0.361,26.06,149.18,52.18,2.32
0.761,27.95,78.34,58.58,3.54
0.606,37.15,86.59,57.21,2.88
0.679,36.58,162.45,81.0,3.36
0.834,32.01,66.56,54.26,3.81
0.346,31.26,114.76,64.57,1.83
0.796,25.37,82.91,47.37,3.81
0.369,37.25,128.31,41.91,2.08
0.516,34.09,115.87,69.87,2.48
0.768,28.12,148.61,64.66,3.88
0.798,35.05,97.02,43.87,3.56
0.579,25.39,110.56,83.06,2.57
0.627,25.41,88.13,59.36,2.66
0.689,34.66,72.34,61.59,2.8
0.758,30.95,87.21,61.28,3.45
0.367,30.89,167.81,62.97,2.49
0.746,31.18,118.02,61.71,3.52
0.565,24.01,124.51,77.63,2.77
0.548,27.59,148.9,61.13,2.54
0.533,31.17,163.71,65.03,2.8
0.58,25.96,62.78,53.83,2.54
0.82,30.06,74.94,64.28,3.36
0.602,30.91,111.29,67.28,2.93
0.824,37.09,83.93,73.24,3.9
0.399,25.93,116.93,77.98,1.98
0.698,29.03,133.76,68.98,3.09
0.747,37.7,118.82,46.3,3.33
0.674,24.99,141.52,44.3,2.98
0.634,34.48,62.3,66.52,2.76
0.611,24.83,125.0,51.59,3.03
0.774,35.6,146.39,75.6,3.79
0.752,29.81,179.6,81.8,4.19
0.367,37.55,72.63,59.18,1.67
0.767,24.72,61.4,67.67,3.01
0.528,33.01,94.88,71.07,2.54
0.44,33.12,99.46,74.83,2.28
0.778,33.5,156.98,61.87,3.87
0.538,23.62,90.19,42.45,3.07
0.745,26.62,89.55,48.35,3.67
0.445,27.41,164.45,42.24,3.02
0.302,27.19,111.5,63.18,1.81
0.573,32.8,138.96,66.15,2.76
0.355,22.88,84.96,41.04,1.99
0.715,33.68,132.26,53.43,3.62
0.452,30.43,167.34,81.48,2.48
0.544,24.77,147.76,42.32,2.77
0.348,25.62,76.75,61.77,2.06
0.458,23.56,75.8,70.19,2.15
0.73,29.34,72.22,53.14,3.58
0.383,31.52,170.28,80.45,2.03
0.656,31.3,133.17,46.61,3.46
0.805,37.4,62.09,71.19,3.64
0.674,26.74,160.63,58.7,3.57
0.746,34.19,99.18,51.42,3.4
0.36,33.57,141.15,60.17,2.11
0.438,22.98,162.22,64.62,2.64
0.792,36.88,150.47,50.56,3.93
0.693,36.9,158.6,81.25,3.66
0.652,28.34,156.51,44.79,3.46
0.665,28.68,77.89,65.21,3.22
0.528,35.11,106.52,61.66,2.43
0.325,29.92,169.72,78.85,1.91
0.731,34.79,71.25,60.29,3.55
0.673,22.58,177.17,66.81,3.72
0.56,26.0,87.18,81.62,2.77
0.795,23.46,134.16,42.22,3.52
0.485,29.27,99.25,63.42,2.74
0.462,35.67,177.93,81.58,2.83
0.78,31.12,122.95,44.42,3.83
0.738,30.33,77.94,79.78,3.9
0.583,27.86,161.61,40.92,3.73
0.372,23.02,108.19,77.02,2.14
0.418,34.26,162.24,79.23,2.04
0.661,31.13,113.22,40.45,3.15
0.512,36.9,171.96,50.1,2.83
0.76,28.91,66.66,59.01,3.35
0.822,28.42,178.01,60.49,4.35
0.743,37.59,115.68,68.26,3.63
0.508,24.26,104.3,43.45,2.71
0.734,26.04,65.01,40.84,3.45
0.493,29.81,87.35,48.7,2.54
0.392,30.38,97.51,75.46,2.31
0.318,30.78,147.38,54.36,2.38
0.512,25.39,143.69,72.26,2.67
0.797,36.83,166.26,58.0,4.04
0.431,33.26,172.77,70.12,2.45
0.414,26.14,147.21,40.46,2.45
0.833,26.71,142.85,42.19,4.1
0.314,36.09,167.94,72.87,2.08
0.732,28.09,75.71,82.11,3.02
0.477,30.9,69.29,45.88,2.09
0.321,23.93,144.92,56.43,1.99
0.805,26.03,97.16,75.72,3.59
0.377,28.67,110.91,45.32,1.85
0.603,32.5,132.94,53.68,3.03
0.451,26.48,174.09,50.95,3.17
0.336,37.21,164.81,62.78,2.17
0.327,25.52,148.08,46.71,1.83
0.364,34.46,111.69,62.96,2.24
0.339,27.83,155.12,69.76,1.8
0.718,35.33,81.58,61.98,3.39
0.567,36.77,156.91,45.27,2.9
0.489,24.99,117.03,41.41,2.89
0.53,29.86,91.39,84.31,2.87
0.811,24.47,115.64,71.69,3.91
0.801,33.29,154.64,79.25,4.19
0.694,35.32,138.89,40.16,3.38
0.787,28.23,76.44,76.24,3.91
0.476,28.35,142.98,82.04,2.98
0.51,25.26,159.97,49.65,2.81
0.638,26.9,78.08,52.87,2.78
0.643,27.18,67.4,66.8,2.5
0.565,24.49,66.8,47.55,2.7
0.52,26.96,62.67,41.37,2.2
0.842,36.52,62.15,74.95,3.86
0.752,27.21,156.59,76.73,3.87
0.539,26.39,148.65,67.23,2.52
0.7,28.15,172.99,60.58,3.85
0.448,37.36,102.7,66.23,2.1
0.355,34.23,145.07,58.01,2.13
0.494,25.23,109.3,51.67,2.73
0.522,34.04,127.24,44.23,3.12
0.309,34.26,112.67,52.6,2.03
0.748,37.2,109.83,64.78,3.62
0.498,36.26,89.45,41.15,2.31
0.619,23.52,129.72,78.29,3.22
0.341,29.27,91.36,62.77,2.02
0.396,33.25,76.82,65.76,1.85
0.789,37.57,149.96,51.32,3.73
0.635,23.36,137.5,84.64,3.05
0.823,27.89,95.18,59.61,3.74
0.849,29.88,135.65,49.21,4.12
0.505,28.61,63.18,82.92,2.32
0.464,29.29,178.6,40.49,2.79
0.772,27.91,80.83,83.28,3.24
0.849,37.53,172.99,54.28,4.19
0.646,34.85,68.2,73.47,2.92
0.737,33.79,144.98,54.67,3.59
0.73,28.57,86.65,67.33,3.34
0.495,36.1,175.83,65.5,2.61
0.616,23.49,97.82,77.17,2.78
0.758,24.29,64.75,66.84,2.92
0.678,37.26,64.02,79.78,2.88
0.312,31.07,162.67,77.51,2.25
0.485,24.55,68.36,59.2,2.17
0.379,37.19,159.36,65.68,2.43
0.428,37.6,78.01,77.07,1.96
0.798,36.1,93.15,80.38,4.12
0.32,25.82,177.75,44.01,2.26
0.421,26.46,146.99,76.38,2.95
0.47,28.51,77.52,64.22,2.3
0.639,31.27,92.45,67.58,3.09
0.594,37.87,117.09,57.36,3.04
0.42,37.3,166.21,43.27,2.23
0.39,36.74,145.32,82.55,2.51
0.43,23.43,143.41,82.14,2.64
0.576,34.11,103.2,48.83,3.16
0.449,36.03,138.51,57.38,2.46
0.821,27.33,80.75,66.67,3.73
0.555,25.51,128.31,65.29,2.88
0.332,33.98,127.22,45.55,2.18
0.701,23.45,142.54,40.5,3.27
0.481,37.05,89.12,84.11,2.16
0.659,24.5,74.01,84.26,3.27
0.454,29.32,176.08,64.83,2.71
0.614,37.72,78.38,59.86,2.54
0.725,37.81,100.46,83.14,3.34
0.81,34.42,164.53,61.18,4.07
0.444,35.43,131.32,61.25,2.42
0.484,37.47,85.83,45.53,2.36
0.555,36.84,117.57,56.43,2.94
0.81,31.95,160.9,69.16,3.88
0.796,33.75,178.71,72.87,4.2
0.349,31.5,137.17,84.81,2.1
0.373,30.1,90.43,75.57,1.68
0.573,36.09,157.5,70.64,2.95
0.359,33.81,157.05,48.2,2.34
0.49,35.76,166.7,56.19,2.74
0.382,23.53,76.35,72.67,1.9
0.65,31.22,103.81,61.42,3.14
0.822,27.27,88.03,74.3,3.76
0.848,30.21,85.95,69.78,4.11
0.506,31.81,103.84,60.99,2.81
0.629,35.53,65.7,55.08,2.58
0.771,22.51,161.76,47.21,4.0
0.365,24.62,162.22,59.84,2.37
0.679,36.74,173.2,70.33,3.52
0.525,37.48,68.44,43.26,2.2
0.413,22.89,128.56,54.27,2.33
0.522,27.31,60.78,46.06,2.25
0.342,22.16,130.77,53.14,1.57
0.682,34.12,71.7,76.31,3.74
0.439,32.91,106.35,57.8,2.22
0.471,31.04,98.86,79.24,2.01
0.367,33.07,99.7,72.93,1.8
0.776,30.6,83.01,56.5,3.61
0.571,25.82,72.56,47.29,2.54
0.615,34.07,61.95,40.09,2.95
0.613,34.53,150.11,59.12,3.64
0.526,35.67,169.94,62.66,3.26
0.406,37.27,167.37,60.16,2.68
0.71,33.96,136.0,56.51,3.3
0.37,22.87,74.54,72.72,2.06
0.357,22.33,128.15,44.24,2.26
0.691,33.84,71.77,44.86,3.15
0.415,22.9,121.54,64.62,1.98
0.469,27.06,162.91,41.38,2.45
0.561,24.18,83.9,57.88,2.73
0.547,37.5,171.96,48.83,2.89
0.69,27.06,106.34,49.55,3.19
0.643,22.88,86.18,61.8,2.94
0.654,37.19,120.19,64.14,3.15
0.693,31.74,164.31,58.61,3.72
0.461,22.58,92.47,46.04,2.31
0.477,35.33,80.68,61.17,2.25
0.541,24.44,136.75,75.98,2.7
0.469,34.84,143.07,70.49,2.4
0.842,31.64,68.64,63.33,3.7
0.748,24.83,90.34,46.39,3.28
0.391,34.04,74.33,67.34,2.0
0.303,29.27,145.28,62.72,1.78
0.324,32.21,123.43,77.14,2.03
0.434,35.91,167.42,46.87,2.49
0.363,26.16,141.21,57.48,2.07
0.593,27.86,92.75,44.54,2.68
0.772,37.96,100.59,63.59,3.42
0.705,30.13,110.34,80.66,3.4
0.419,30.94,71.8,82.48,2.24
0.52,26.57,170.56,41.36,3.35
0.579,28.66,143.87,56.61,3.05
0.746,30.02,147.03,54.65,3.73
0.762,26.14,139.16,68.5,3.64
0.8,25.81,113.18,71.88,3.88
0.58,31.61,105.53,48.46,2.95
0.682,24.94,125.99,48.27,3.22
0.361,30.86,148.52,52.8,2.27
0.611,33.3,102.73,41.15,2.66
0.437,25.17,119.17,65.81,2.52
0.537,33.93,138.29,71.39,2.84
0.649,27.75,93.22,40.22,2.9
0.441,37.88,159.99,59.48,2.54
0.329,37.67,85.62,60.55,1.78
0.306,34.78,163.51,67.46,2.36
0.312,27.48,60.57,73.85,1.85
0.305,37.0,137.24,79.0,1.92
0.361,37.98,116.83,47.04,2.22
0.432,29.4,89.65,57.82,1.69
0.422,31.83,173.84,66.95,2.68
0.843,22.1,85.59,62.02,3.85
0.468,22.7,118.98,69.92,2.44
0.37,30.01,127.04,65.54,1.84
0.6,31.75,174.62,54.74,3.48
0.772,27.0,136.53,81.31,3.74
0.673,23.59,68.68,77.01,2.98
0.463,34.52,109.96,72.79,2.3
0.609,28.7,163.86,57.43,3.25
0.693,32.38,151.31,42.33,3.65
0.7,32.4,66.14,83.87,3.0
0.667,30.75,130.01,70.5,3.41
0.779,24.86,73.81,52.92,3.47
0.779,31.86,71.81,60.46,3.62
0.618,27.15,175.46,51.16,3.61
0.536,35.11,143.95,73.35,2.85
0.653,25.09,73.07,69.0,3.18
0.75,26.66,100.59,63.38,3.8
0.303,29.04,141.53,56.89,2.11
0.846,33.84,168.66,53.8,4.2
0.401,33.53,68.02,76.59,1.92
0.559,27.39,69.99,57.66,2.57
0.78,30.17,73.4,61.45,3.14
0.424,25.75,125.36,47.81,2.29
0.562,34.33,115.69,78.93,2.73
0.373,25.15,79.72,51.08,1.8
0.517,35.11,124.3,47.64,2.56
0.397,36.99,101.09,68.11,2.14
0.5,37.87,80.12,46.04,2.08
0.505,35.71,63.97,84.01,2.23
0.846,25.55,71.92,65.19,3.64
0.847,28.66,106.49,42.06,3.95
0.363,23.42,121.69,46.28,2.27
0.699,24.63,86.91,81.99,3.56
0.328,22.8,153.65,64.66,2.05
0.317,32.26,128.4,55.97,1.81
0.358,30.53,152.28,71.29,2.03
0.831,36.67,107.73,56.76,4.13
0.817,29.41,166.88,46.43,4.07
0.407,32.28,156.05,73.52,1.99
0.389,28.43,126.39,56.4,2.44
0.432,35.27,141.95,84.14,2.06
0.584,36.82,77.7,52.04,2.97
0.613,28.91,152.67,43.51,3.22
0.422,23.32,132.85,66.16,2.0
0.716,24.62,83.91,44.52,3.37
0.47,33.53,92.74,75.81,2.3
0.807,27.2,169.96,56.68,3.72
0.661,34.57,83.39,83.81,2.89
0.54,34.0,112.26,80.51,2.37
0.734,33.11,160.88,63.18,3.38
0.75,35.03,97.74,55.96,3.22
0.46,34.1,79.62,84.53,2.51
0.487,32.12,119.25,56.1,2.81
0.815,22.07,82.89,45.2,3.08
0.391,30.25,178.04,73.17,2.15
0.323,31.52,138.22,77.3,1.93
0.55,37.37,120.68,54.58,2.79
0.741,32.41,112.63,52.47,3.43
0.724,31.21,134.07,59.29,3.44
0.806,30.66,102.9,48.93,3.96
0.593,23.65,86.03,80.19,2.39
0.355,28.84,91.05,78.41,1.84
0.624,24.15,73.03,71.76,2.6
0.728,22.84,167.48,77.17,3.95
0.351,27.27,173.87,51.32,2.15
0.395,32.33,89.21,61.52,1.8
0.307,35.87,177.37,56.48,2.53
0.627,34.97,126.14,77.08,3.25
0.788,26.72,88.91,46.67,3.77
0.669,22.74,120.68,48.52,3.2
0.84,28.44,69.23,67.71,3.52
0.335,27.04,76.87,57.33,1.83
0.797,27.94,86.73,46.69,3.63
0.748,30.95,169.57,44.9,3.48
0.473,22.49,173.9,61.31,2.94
0.835,27.93,109.1,73.24,3.8
0.458,30.94,89.04,42.39,2.1
0.789,28.9,98.86,73.37,3.65
0.784,32.68,99.86,67.64,3.74
0.717,24.98,126.35,54.84,3.49
0.61,24.46,80.34,41.37,3.18
0.366,26.93,129.26,83.64,2.07
0.593,23.63,104.44,56.94,2.64
0.496,25.78,135.0,82.02,2.64
0.736,23.39,127.87,63.61,3.24
0.717,28.43,115.16,65.58,3.6
0.801,33.38,74.3,54.83,3.36
0.308,26.58,78.88,58.25,1.64
0.745,22.06,101.57,69.69,3.48
0.816,30.91,148.84,61.03,3.77
0.734,33.07,100.19,57.78,3.61
0.372,28.26,93.56,41.3,1.74
0.345,26.75,155.27,56.6,2.35
0.311,29.85,164.68,48.58,1.98
0.646,23.62,146.91,81.89,3.41
0.646,32.3,113.74,51.55,3.0
0.843,33.73,85.49,42.76,3.68
0.519,33.27,179.38,47.51,2.97
0.483,27.26,100.57,45.73,2.33
0.643,35.48,111.92,48.05,3.13
0.754,37.15,122.66,50.88,4.04
0.815,26.75,127.75,82.9,3.88
0.742,26.2,62.44,74.46,3.39
0.535,33.27,167.67,50.13,2.99
0.649,33.33,165.64,70.5,3.23
0.771,30.17,74.96,69.03,3.02
0.57,36.77,161.88,54.72,3.3
0.419,24.34,78.83,56.66,2.16
0.393,29.64,89.14,80.58,1.95
0.3,22.56,122.3,61.64,1.61
0.695,22.84,177.22,82.43,3.54
0.361,22.86,117.78,48.22,2.26
0.434,29.87,106.21,41.67,2.4
0.464,31.42,122.22,62.14,1.86
0.608,22.06,87.96,66.53,3.1
